Iteration,Error,Func Calls
0,631.3230821952089,10
1,934.4095604126645,17
2,183.86468743776268,23
3,26.039655377376295,29
4,4.793842385939113,35
5,5.3671914361061175,40
6,2.592161633262367,44
7,6.303943110216511,46
8,3.556719777082446,53
9,10.800574416792754,57
10,13.184226889201875,65
11,14.293093612864334,72
12,7.530013607603364,79
13,2.981408409237065,87
14,2.79006319645108,94
15,0.6323536088518962,101
16,0.25629648246613046,109
17,0.24356858312233196,116
18,0.05809031065816852,123
19,0.0239506090935623,131
20,0.021653764048160936,138
21,0.03591087961727384,144
22,0.09422294320309604,149
23,0.17796280127640157,154
24,0.1339687909812623,161
25,0.10470476521562243,168
26,0.07590877026080713,175
27,0.06563294192187465,182
28,0.03330243617038952,189
29,0.006160623885173098,197
30,0.0026720768799579774,205
31,0.010802761080366688,210
32,0.013060514931087787,220
33,0.041717439947707,225
34,0.06199162334892927,231
35,0.022736928233479295,239
36,0.010635917710866194,248
37,0.0011396607800893978,257
38,0.005002116653974594,261
39,0.01647446527504049,265
40,0.028733415328485917,271
41,0.014732212505730896,277
42,0.005430109474560078,285
43,0.0006358775372066071,293
44,0.0014296625074774144,299
45,0.0012358538350224603,301
46,0.00248653953740374,308
47,0.002486539739238256,339
48,0.021503997685451155,341
49,0.01860157749290892,350
50,0.0018557882723456165,359
51,0.000409909889007556,368
52,0.0004438284756893503,376
53,0.0015697599483504884,381
54,0.012840943765660327,384
55,0.013461097289144451,396
56,0.003260047135140309,404
57,0.00041561909357461105,413
58,0.0000852259036812971,422
59,0.000169382946119974,429
60,0.00030825644670696376,437
61,0.0014482720182095996,439
62,0.0004216061245118117,447
63,0.0005807646753181678,454
64,0.0007486067259610085,460
65,0.0003531691738479572,468
66,0.00026184350894082096,475
67,0.000021510286206998875,483
68,0.000014181065698483378,491
69,0.000011790113496618993,497
70,0.0000155552366747207,504
71,0.000037480224386125715,506
72,0.00001670626349517455,514
73,0.000013918884633287831,521
74,0.000029712963527562613,527
75,0.00011888996018352544,530
76,0.00002246939867224193,538
77,0.00000766971120883116,546
78,0.000009284238449811,553
79,0.000007644086757330993,558
80,0.000002936792005937698,566
81,0.00000308386116295813,573
82,0.0000029611809253374692,579
83,0.0000034976739818759942,586
84,0.000004322751473053141,591
85,0.0000062003928401958605,598
86,0.000014957551703399588,603
87,0.000019081275798262086,610
88,0.0000017820745073803693,615
89,0.000001084060909591698,623
