Iteration,Error,Func Calls
0,2.5545302895052835,7
1,9.307428174455701,9
2,8.062271367526426,15
3,6.2939177908067245,20
4,5.11084764354159,26
5,0.1804445256833286,32
6,0.042568181196830854,39
7,0.03923750109532409,45
8,0.018711396586267394,50
9,0.021385576066508257,56
10,0.002899747218786556,58
11,0.01801470520875194,60
12,0.01562790087050423,64
13,0.004228338000993072,71
14,0.0008591048293868812,78
15,0.0011820680004975546,84
16,0.0040199500085864315,86
17,0.00379778186491171,92
18,0.006368324802305689,96
19,0.001960063947708703,103
20,0.0009337376915810787,110
21,0.00046483706984112833,117
22,0.0003044813506693923,124
23,0.00018680291806856764,126
24,0.0014952667921247253,128
25,0.0026843713136381502,135
26,0.003173883177570803,142
27,0.0023537293385562817,151
28,0.001171538259499394,160
29,0.0005274074927832276,169
30,0.0002650197784426021,178
31,0.00017459507110383155,187
32,0.0001849249243707183,195
33,0.00022434149789669677,204
34,0.0005371389518626233,210
35,0.0012713027998768685,216
36,0.0022964858800367197,222
37,0.0011082259844880373,229
38,0.0009023707379048741,239
39,0.00035894538871423067,248
40,0.00018618291049022555,257
41,0.00012568776996741993,266
42,0.00013646376083495257,274
43,0.00020333816020807558,282
44,0.0003988216715341188,289
45,0.0010838451070363246,295
46,0.0013873938137287068,304
47,0.0019190288073619246,310
48,0.0018600456008426222,322
49,0.0008376019373989391,331
50,0.00037763002450883236,340
51,0.0002788708780884852,350
52,0.00012287602767957207,359
53,0.00010537324072853381,368
54,0.000133804489585022,376
55,0.00020288330107919714,384
56,0.0005833936835082575,390
57,0.0006987824503696495,400
58,0.0016480587607194594,406
59,0.0019438366204633606,414
60,0.0015421519708626419,423
61,0.0008092206518498984,432
62,0.0005840231441793159,442
63,0.00018385175706092853,451
64,0.0001460431093106374,461
65,0.0000938027109962184,470
66,0.00009470781041070768,479
67,0.0001359943415650606,487
68,0.00030312636530626166,494
69,0.00037211830605101125,504
70,0.0007784457795186083,511
71,0.0011945102836724694,519
72,0.0014313855995799084,527
73,0.00087788206489258,535
74,0.0005008974064266983,544
75,0.0002263451703881976,553
76,0.0001105786596547056,562
77,0.00006886992315798522,571
78,0.000059942245304089666,580
79,0.00007843023614196173,588
80,0.00012190451465183758,596
81,0.0002488875543395908,603
82,0.0005068577287078134,610
83,0.0009600826411187136,617
84,0.001067654460833022,626
85,0.0008669503493596072,635
86,0.00046438686248419,644
87,0.00033495681009060286,654
88,0.00010299973152536481,663
89,0.00008070884627488643,673
90,0.00004778933485212559,682
91,0.000046516881745108676,691
92,0.00006515828461552265,699
93,0.00010209094319197174,707
94,0.00030627157833001446,713
95,0.00034168516043381466,724
96,0.0006280728534601278,731
97,0.0007214969033050224,739
98,0.0003943822342976814,747
99,0.00022333436924652124,756
100,0.00010180286868420187,765
101,0.000051709269457006135,774
102,0.0000348259309684128,783
103,0.00003771047974840851,791
104,0.000045971386600871756,800
105,0.00011183891365267693,806
106,0.0002802249062690564,812
107,0.00046815985898520545,819
108,0.0004094198777611183,826
109,0.0002704946709359717,835
110,0.0001263753251721686,844
111,0.00005831647620020401,853
112,0.00003157933513196871,862
113,0.000023521071730560826,871
114,0.00002777952232818154,879
115,0.000042496136808607765,887
116,0.00008762799904478828,894
117,0.00018731813328666855,901
118,0.00030177619573260647,909
119,0.00041140285337914757,917
120,0.00038475351850698794,926
121,0.000241219468289753,935
122,0.00010998019495893288,944
123,0.0000499584736422504,953
124,0.000025495400787039423,962
125,0.000017302745105581237,971
126,0.000018873563525228973,979
127,0.000023043502991428225,988
128,0.000056312971326420194,994
129,0.00014331240977297023,1000
130,0.0002508361963853399,1007
131,0.0002591702630059088,1015
132,0.00010639207456899316,1023
133,0.00006092193690882876,1032
134,0.000028649485529375348,1041
135,0.000016022476407329012,1050
136,0.00001246002179445814,1059
137,0.000015193262800377642,1067
138,0.000023433302988621095,1075
139,0.000048827680936657556,1082
140,0.00007786436762696301,1090
141,0.00018600285905135438,1096
142,0.00022475007165282158,1104
143,0.0001828066039652225,1113
144,0.00009812131874721783,1122
145,0.00007082600923294507,1132
146,0.000022141234160016552,1141
147,0.000017509852904320278,1151
148,0.000010972680203012032,1160
149,0.000010960090376886617,1169
150,0.00001562559729644426,1177
151,0.000024651930266735092,1185
152,0.0000747950316459279,1191
153,0.00007930187310435834,1203
154,0.0001441342409792205,1210
155,0.00016162520115898884,1218
156,0.00008272218134718801,1226
157,0.00004676898430451323,1235
158,0.000021330058620279096,1244
159,0.00001086602534443112,1253
160,0.000007356527636198628,1262
161,0.000008005257288155362,1270
162,0.000009768444361966525,1279
163,0.000023826851272649633,1285
164,0.00006023395877400591,1291
165,0.00010334681697017873,1298
166,0.00010237806281842969,1306
167,0.00003756270129828237,1314
168,0.00002170977177153161,1323
169,0.000010260522853906521,1332
170,0.000005792693259563363,1341
171,0.000005005119701488353,1349
172,0.0000058148587574313916,1358
173,0.000018018988593376678,1363
174,0.000040069017651727375,1369
175,0.0000616115462259309,1374
176,0.00004558293246788198,1383
177,0.000022682823591686726,1392
178,0.000010294853364548163,1401
179,0.000005327067243507239,1410
180,0.0000036999220571252353,1419
181,0.000004122535967088737,1427
182,0.000006195283495664758,1435
183,0.00001236845972559911,1442
184,0.000024123598523550497,1449
185,0.00005548097416140388,1455
186,0.00006243164543161066,1463
187,0.00004732448174482319,1472
188,0.00002392619455148422,1481
189,0.000010722634353288538,1490
190,0.000007918750284432279,1500
191,0.0000034836224248181775,1509
192,0.000002983778910120601,1518
193,0.0000037857097529416413,1526
194,0.000005740090487719885,1534
195,0.00001652022383105673,1540
196,0.000019800895871350892,1550
197,0.0000470550192429287,1556
198,0.000051663000013762324,1565
199,0.000030491114012291737,1573
200,0.000017326143613430857,1582
201,0.000007825353656920693,1591
202,0.000003826489700722244,1600
