Iteration,Error,Func Calls
237,1.7264837298884412,2174
238,3.8906493702695384,2184
239,1.710379395528276,2192
240,3.773125425734473,2202
241,1.693423229267214,2210
242,3.6471367251429245,2220
243,1.675929568789118,2228
244,3.514344483108401,2238
245,1.6582066625599432,2246
246,3.376461918504009,2256
247,1.6405480202955782,2263
248,6.6466969510472635,2273
249,2.128163110446188,2282
250,2.7059857704366834,2291
251,3.6627252773201966,2301
252,1.67406524527057,2309
253,3.4878063287980954,2319
254,1.6514838511952439,2327
255,3.3120141317341556,2336
256,4.606860178151319,2346
257,1.7928736607545117,2354
258,4.296427389800036,2364
259,1.7482113638569337,2372
260,3.9973510628982445,2382
261,1.7075106754796432,2390
262,3.711701459921985,2400
263,1.6708830094468727,2408
264,3.4412977431883527,2418
265,1.6383331759750266,2425
266,6.53385369255334,2435
267,2.073180638620735,2444
268,2.59113504357283,2453
269,3.4452292534374642,2463
270,1.637633139565218,2470
271,6.51809497984926,2480
272,2.072105531159913,2489
273,2.5840906174387364,2498
274,3.4222811599211167,2507
275,4.731056908516623,2517
276,1.7941501113729763,2525
277,4.270201686956618,2535
278,1.7310524419597548,2543
279,3.8476392985304018,2553
280,1.6776632174772577,2561
281,3.4645550834884506,2571
282,1.6332510871306987,2578
283,6.3847156727623275,2588
284,2.0275002710872005,2597
285,2.4951203548198504,2606
286,3.2597852593562955,2615
287,4.451292675035133,2625
288,1.7449189872081587,2633
289,3.9220485965015057,2643
290,1.6792140325180491,2651
291,3.457872745935963,2660
292,4.735972809541244,2670
293,1.7719678557998675,2678
294,4.0856889337973925,2688
295,1.6916015914353963,2696
296,3.53500565955052,2706
297,1.6307492190168447,2713
298,6.259874944498443,2723
299,1.9707402920453172,2732
300,2.3831017527531655,2741
301,3.059301471407573,2750
302,4.1067434599217965,2760
303,1.6876868341244697,2768
304,3.492127893160722,2777
305,4.757376623182257,2787
306,1.766069960724369,2795
307,4.027048131175697,2805
308,1.678401442303593,2813
309,3.4206848924723277,2822
310,4.633478149514862,2832
311,1.7415849178511411,2840
312,3.850648208212131,2850
313,1.6537032151066378,2857
314,6.639969323991799,2867
315,1.9971707109597996,2876
316,2.4121072727504145,2885
317,3.0815344056109817,2894
318,4.1049495533260005,2904
319,1.6757169314595184,2912
320,3.377923417600718,2921
321,4.545286868254393,2931
322,1.7253279499079135,2939
323,3.7252617462133593,2949
324,1.6367799053865149,2956
325,6.293938984716367,2966
326,1.940454890220126,2975
327,2.3077700437817525,2984
328,2.89982367175312,2993
329,3.8103002830556747,3003
330,1.6413049377366329,3010
331,6.357288507399794,3020
332,1.9384224645394224,3029
333,2.2986796240788623,3038
334,2.8768097928111342,3047
335,3.7626884164906476,3057
336,1.633018525848327,3064
337,6.1720734226295955,3074
338,1.9032427696184393,3082
339,4.789029777496998,3092
340,1.733550151943512,3100
341,3.742403165230935,3110
342,1.6268624784592693,3117
343,6.021883558514378,3127
344,1.872280481566475,3135
345,4.592501916730183,3145
346,1.7055392945375283,3153
347,3.5386876555977493,3162
348,4.696784523662221,3172
349,1.7093279618615593,3180
350,3.5551949202073536,3189
351,4.717431742352618,3199
352,1.7134413816265601,3207
353,3.5826207093526157,3216
354,4.745097016678564,3226
355,1.7090570974308046,3234
356,3.5432424230196156,3243
357,4.685036289787116,3253
358,1.705058526838379,3261
359,3.5152528075481295,3270
360,4.6330774865514766,3280
361,1.693112548745471,3288
362,3.4236358375989764,3297
363,4.497837257105301,3307
364,1.6819439160277174,3315
365,3.3444249824368737,3324
366,4.372993449143585,3334
367,1.664470130130874,3341
368,6.61792723621508,3351
369,1.893464194975239,3359
370,4.648915131522524,3369
371,1.6849855850423083,3377
372,3.3474671754960363,3386
373,4.359984958238636,3396
374,1.6605756474129494,3403
375,6.535253314577783,3413
376,1.8815130887241645,3421
377,4.570038888516261,3431
378,1.6750070569833664,3439
379,3.266479538770135,3448
380,4.220303570717702,3458
381,1.6395000248181952,3465
382,6.092295028441141,3475
383,1.809588443580927,3483
384,4.123347103289976,3493
385,1.6281886582229979,3500
386,5.853361841973592,3510
387,1.7778788700897237,3518
388,3.9186949782274585,3528
389,1.6095531615836574,3535
390,5.458688438275164,3545
391,1.7336226734378484,3553
392,3.627964538387911,3562
393,4.688301277902314,3572
394,1.6686516008076262,3579
395,6.5793525637705415,3589
396,1.8441938171232202,3597
397,4.297386853334769,3607
398,1.6332524463369376,3614
399,5.902302799103759,3624
400,1.7681364037481435,3632
401,3.8291578015917795,3641
402,4.928609179309648,3651
403,1.673523659804719,3658
404,6.597339518139294,3668
405,1.8156816819255128,3676
406,4.098179400836052,3686
407,1.6086814477620706,3693
408,5.352692382568176,3703
409,1.6987231640203266,3711
410,3.354530621793107,3720
411,4.245233771935234,3730
412,1.6177108819203354,3737
413,5.527265570698253,3747
414,1.7127332719372452,3755
415,3.440396991360372,3764
416,4.343975886723971,3774
417,1.6172814887631675,3781
418,5.480196177841839,3791
419,1.6955411423455917,3799
420,3.3108161880082942,3808
421,4.15347201366113,3818
422,1.6041138630167762,3825
423,5.200963484374738,3835
424,1.6739934042757498,3842
425,6.514872478191838,3852
426,1.7764458817865363,3860
427,3.811803135163476,3869
428,4.802417177651262,3879
429,1.6358764017587781,3886
430,5.780710494161049,3896
431,1.7004428945471246,3904
432,3.314826235856432,3913
433,4.118819487860088,3922
434,5.190359894317658,3932
435,1.6555122072325268,3939
436,6.115355638676288,3949
437,1.7166179698002713,3957
438,3.407628589306548,3966
439,4.225965878027291,3976
440,1.5953701957144577,3983
441,4.928940013285042,3993
442,1.635140857870728,4000
443,5.718261126987648,4010
444,1.684461717337871,4018
445,3.1822331500295804,4027
446,3.8970048114081552,4036
447,4.8470561328470625,4046
448,1.6246826185250975,4053
449,5.489794513775543,4063
450,1.661824267700431,4070
451,6.16646878090213,4080
452,1.7036555553819237,4088
453,3.2907185596097124,4097
454,4.015964545951269,4106
455,4.969914000260613,4116
456,1.6238992088436583,4123
457,5.434173889859275,4133
458,1.6483334006019985,4140
459,5.881977019971777,4150
460,1.6725613342956014,4157
461,6.298190586068212,4167
462,1.695305489386809,4175
463,3.2111187633342864,4184
464,3.8770720569800323,4193
465,4.744962215145776,4203
466,1.6017785038952461,4210
467,4.933765189881433,4220
468,1.608966733581584,4227
469,5.069275573793706,4237
470,1.6133307536484516,4244
471,5.14447378180113,4254
472,1.6145024014687976,4261
473,5.154690004696327,4271
474,1.6123446001767312,4278
475,5.098021986679223,4288
476,1.606978366232574,4295
477,4.975606486517037,4305
478,1.5987797542568198,4312
479,4.791704347314929,4322
480,1.5883444569029899,4329
481,4.553573464858285,4338
482,5.5041359338317335,4348
483,1.6120371289432305,4355
484,5.022793384362442,4365
485,1.5891949671159191,4372
486,4.532682326690948,4381
487,5.453537688940476,4391
488,1.6088460470281927,4398
489,4.941671082048916,4408
490,1.5849178118374558,4414
491,8.973044410388615,4424
492,1.7843086195778255,4432
493,3.660480190183386,4441
494,4.319979414068595,4450
495,5.139547784300694,4460
496,1.5861333901468357,4466
497,8.951157599054266,4476
498,1.7621409212040073,4484
499,3.5119239673380838,4493
