Iteration,Error,Func Calls
193,0.7680901464206746,1179
194,1.0832615321472134,1186
195,0.43986370184013657,1191
196,1.096652340492546,1198
197,0.43783672197973933,1203
198,1.1104082642061794,1210
199,0.43601541021987356,1215
200,1.1245289958540818,1222
201,0.4344005265406881,1227
202,1.1390144041679764,1234
203,0.43299275774592183,1240
204,0.5314586451625259,1246
205,0.7068847592829218,1252
206,0.9971546303457459,1259
207,0.4044706792753131,1264
208,1.0094925820793237,1271
209,0.40261799108511553,1276
210,1.0221663493015964,1283
211,0.40095452439501783,1288
212,1.0351756592401362,1295
213,0.39948097423348977,1300
214,1.0485204013200808,1307
215,0.3981979679449446,1313
216,0.48894613343422566,1319
217,0.6505573717704627,1325
218,0.9178929118224353,1332
219,0.37192614524228795,1337
220,0.9292607539244806,1344
221,0.37023283295106685,1349
222,0.9409374634672182,1356
223,0.3687136105108774,1361
224,0.9529227987676027,1368
225,0.3673691135061866,1373
226,0.9652166674780538,1380
227,0.366199914921183,1386
228,0.4498350974475019,1392
229,0.5987191443760199,1398
230,0.8449321544979468,1405
231,0.34200079807835243,1410
232,0.8554061334609756,1417
233,0.3404532171013063,1422
234,0.8661641948276225,1429
235,0.3390658041608485,1434
236,0.877206124781853,1441
237,0.3378391404411667,1446
238,0.8885318469980259,1453
239,0.33677374923171843,1459
240,0.41385331580129786,1465
241,0.5510122387090803,1471
242,0.7777714088632289,1478
243,0.3144837987854429,1483
244,0.7874217811276732,1490
245,0.31306946778602324,1495
246,0.7973334401128671,1502
247,0.3118024961281371,1507
248,0.807506196962054,1514
249,0.31068341521458365,1519
250,0.8179399894026216,1526
251,0.3097127029084842,1532
252,0.38075035835169235,1538
253,0.5071073454066499,1544
254,0.7159495568903163,1551
255,0.2891812841553019,1556
256,0.7248410592183805,1563
257,0.28788878624191744,1568
258,0.7339728822252135,1575
259,0.28673186310962223,1580
260,0.7433448593939966,1587
261,0.2857110006093721,1592
262,0.7529569407477642,1599
263,0.2848266350826486,1605
264,0.3502958414017846,1611
265,0.46670140920846087,1617
266,0.6590421446111502,1624
267,0.26591499966359233,1629
268,0.6672344275404218,1636
269,0.2647338919509733,1641
270,0.6756477478621378,1648
271,0.26367751672118944,1653
272,0.6842819590362246,1660
273,0.2627463181461517,1665
274,0.6931370218159191,1672
275,0.2619406946178377,1678
276,0.32227782263099125,1684
277,0.4295155354698248,1690
278,0.6066584665982284,1697
279,0.24452104248415885,1702
280,0.6142064938749258,1709
281,0.24344177331263653,1714
282,0.6219578229202621,1721
283,0.24247726125985974,1726
284,0.6299123250449776,1733
285,0.24162791236450454,1738
286,0.6380699703374134,1745
287,0.2408940903364245,1751
288,0.2965013245706576,1757
289,0.3952930636404076,1763
290,0.5584388823138459,1770
291,0.22484870575093993,1775
292,0.5653932989717758,1782
293,0.22386253891804284,1787
294,0.5725347051933714,1794
295,0.2229819514667081,1799
296,0.5798629882250427,1806
297,0.2222073145489429,1811
298,0.5873781262507454,1818
299,0.22153896018087219,1824
300,0.272786976327477,1830
301,0.36379779438866605,1836
302,0.5140523458847794,1843
303,0.20675941591099403,1848
304,0.5204598174301497,1855
305,0.20585836132234675,1860
306,0.5270392754861146,1867
307,0.20505444223785846,1872
308,0.5337906215111698,1879
309,0.20434799789483285,1885
310,0.2501126994590136,1891
311,0.331879902196,1897
312,0.46744895664495517,1904
313,0.19103803161457,1909
314,0.47319413232515734,1916
315,0.19012575566882053,1921
316,0.47909765729696435,1928
317,0.18930250586651629,1933
318,0.48515936978482743,1940
319,0.18856862288064596,1945
320,0.4913791839103316,1952
321,0.1879244167546967,1958
322,0.23010271615179437,1964
323,0.30543159240028617,1970
324,0.4302901870163593,1977
325,0.17566460121081456,1982
326,0.43558374458634497,1989
327,0.17483056562601343,1994
328,0.4410229425765981,2001
329,0.17407843769783177,2006
330,0.4466076364937607,2013
331,0.17340852910777085,2018
332,0.4523377517291712,2025
333,0.17282112319598314,2031
334,0.21169399195491698,2037
335,0.28109137931166606,2043
336,0.3960855617709586,2050
337,0.16152859412766118,2055
338,0.4009629870483536,2062
339,0.16076611827752857,2067
340,0.40597436411284693,2074
341,0.16007900069218842,2079
342,0.4111195640265291,2086
343,0.15946752651059315,2091
344,0.41639852219866574,2098
345,0.15893195464947726,2104
346,0.1947583583694943,2110
347,0.25869120437687176,2116
348,0.36460020045702846,2123
349,0.14853038706051153,2128
350,0.369094192215889,2135
351,0.14783335853436,2140
352,0.37371138544564003,2147
353,0.14720566248637323,2152
354,0.3784516652018787,2159
355,0.14664755975654262,2164
356,0.38331497578905865,2171
357,0.1461592869246983,2177
358,0.1791779082956704,2183
359,0.2380764092041573,2189
360,0.3356178996750599,2196
361,0.13657837897423675,2201
362,0.3397585884363231,2208
363,0.1359412054145438,2213
364,0.3440125913267851,2220
365,0.13536782029747157,2225
366,0.34837980598456714,2232
367,0.13485846221914777,2237
368,0.3528601846006083,2244
369,0.1344133473322911,2250
370,0.16484417428544515,2256
371,0.21910466690037764,2262
372,0.3089396477649097,2269
373,0.12558834496440074,2274
374,0.3127547974191966,2281
375,0.12500590997411187,2286
376,0.3166741675446318,2293
377,0.12448216263294594,2298
378,0.32069766708639647,2305
379,0.12401732117571292,2310
380,0.32482525521855155,2317
381,0.12361158307571274,2323
382,0.15165737261901435,2329
383,0.20164499865152724,2335
384,0.2843822576305338,2342
385,0.11548284217195555,2347
386,0.2878974512404789,2354
387,0.11495046494856591,2359
388,0.29150850162101416,2366
389,0.11447208239154558,2371
390,0.2952153278720734,2378
391,0.11404789409873489,2383
392,0.2990178953412271,2390
393,0.11367808046334914,2396
394,0.1395257079290148,2402
395,0.18557686874275892,2408
396,0.2617771082977776,2415
397,0.10619066355574831,2420
398,0.2650159193198141,2427
399,0.10570406193792145,2432
400,0.26834289476121204,2439
401,0.10526713721516025,2444
402,0.2717579628365326,2451
403,0.10488007192744715,2456
404,0.27526109434111357,2463
405,0.10454303085162761,2469
406,0.1283647335236778,2475
407,0.1707893517633564,2481
408,0.24096898656400417,2488
409,0.09764633566828056,2493
410,0.24395313663480772,2500
411,0.09720159230751678,2505
412,0.24701837622095726,2512
413,0.09680255328800723,2517
414,0.2501646417131531,2524
415,0.09644938553828176,2529
416,0.25339190870562095,2536
417,0.09614223955790616,2542
418,0.11809676294462473,2548
419,0.1571803662348826,2554
420,0.2218150207714752,2561
421,0.08978965688760486,2566
422,0.22456452511037286,2573
423,0.089383188281411,2578
424,0.2273886119357773,2585
425,0.08901876908360752,2590
426,0.23028722496681842,2597
427,0.08869655193581108,2602
428,0.23326034401699883,2609
429,0.08841667428557998,2615
430,0.10865032865663819,2621
431,0.14465596936717998,2627
432,0.20418369938302297,2634
433,0.08256527284740225,2639
434,0.206717000784257,2646
435,0.08219380099238928,2651
436,0.2093188999260304,2658
437,0.0818610158429105,2663
438,0.21198934709152,2670
439,0.08156705696675356,2675
440,0.21472832579558052,2682
441,0.08131204988048261,2688
442,0.09995968409077778,2694
443,0.13312970806100727,2700
444,0.18795396760756403,2707
445,0.07592228606658986,2712
446,0.19028805991646147,2719
447,0.07558281251079714,2724
448,0.19268524557174754,2731
449,0.0752789318263608,2736
450,0.1951454807319561,2743
451,0.07501077161799354,2748
452,0.19766875215145155,2755
453,0.0747784464967215,2761
454,0.09196434557117829,2767
455,0.12252202167582957,2773
456,0.17301439587621617,2780
457,0.0698138970241067,2785
458,0.17516493777177933,2792
459,0.0695036791157134,2797
460,0.17737351040820146,2804
461,0.06922620761916568,2809
462,0.1796400751991605,2816
463,0.0689815991929456,2821
464,0.18196462172518782,2828
465,0.06876995848086531,2834
466,0.08460867092644078,2840
467,0.11275969242707914,2846
468,0.15926241444338612,2853
469,0.06419707414491742,2858
470,0.16124383429307562,2865
471,0.06391360329256496,2870
472,0.16327862859989745,2877
473,0.06366025999093933,2882
474,0.165366763473075,2889
475,0.0634371508836471,2894
476,0.16750823095305595,2901
477,0.0632443715051963,2907
478,0.07784147185048035,2913
479,0.10377533961949909,2919
480,0.14660360886354637,2926
481,0.05903225036802735,2931
482,0.14842920134491708,2938
483,0.05877323214202755,2943
484,0.15030388570246306,2950
485,0.058541932008746404,2955
486,0.15222763223739527,2962
487,0.058338447449552404,2967
488,0.1542004351244875,2974
489,0.058162865674563954,2980
490,0.07161565730669656,2986
491,0.09550695421499494,2992
492,0.1349510714948068,2999
493,0.054283044155220964,3004
494,0.13663308663498752,3011
495,0.05404638007518611,3016
496,0.13836025477324754,3023
497,0.053835217292057945,3028
498,0.14013254995017263,3035
499,0.05364964490529227,3041
