Iteration,Error,Func Calls
281,0.00003196429767109646,2441
282,0.00004253876143643077,2450
283,0.00004801093693415035,2459
284,0.00004399781722485763,2469
285,0.000033758842518684116,2479
286,0.00002248495298854684,2489
287,0.000018250551232864062,2500
288,0.000009922308550326405,2510
289,0.000007984418781090115,2521
290,0.000004481876142216776,2531
291,0.000003736213900119864,2542
292,0.000002601389185263486,2552
293,0.0000022962188226942587,2562
294,0.0000023674684566120115,2572
295,0.0000031678043414255163,2581
296,0.0000035584151175012387,2592
297,0.000006804738194791607,2600
298,0.000007927297516347146,2611
299,0.000011846085427388538,2620
300,0.000022473321168031863,2628
301,0.000028604232898487987,2638
302,0.00003958986313712167,2647
303,0.00004393817320069453,2657
304,0.000042427359506558175,2667
305,0.00003439090147151786,2677
306,0.00002375370895703763,2687
307,0.000019375307252100847,2698
308,0.000010592842896287166,2708
309,0.000008501138102744307,2719
310,0.000004664308716758335,2729
311,0.000003837828425014173,2740
312,0.000002498359383820574,2750
313,0.000002069058129385424,2760
314,0.0000020250120628937875,2770
315,0.0000022183499783141597,2780
316,0.0000030438369796056777,2789
317,0.000004568621479609363,2798
318,0.000007195688075262893,2807
319,0.000009521914734290529,2817
320,0.00001492496897159295,2826
321,0.000019310622775078452,2836
322,0.000028047673507218096,2845
323,0.000032904386897776744,2855
324,0.000036007112128708515,2864
325,0.0000322416352562766,2874
326,0.0000241906661761134,2884
327,0.000015902859260389147,2894
328,0.000012888178223914757,2905
329,0.0000069964331680513536,2915
330,0.000005635702057310501,2926
331,0.0000031895305126306273,2936
332,0.0000026709785623418645,2947
333,0.0000018994651098745432,2957
334,0.0000017077273435963937,2967
335,0.0000017855701206748016,2977
336,0.0000024184116520742377,2986
337,0.0000030541067095844165,2996
338,0.000004673700894484654,3005
339,0.000006043761312305358,3015
340,0.000011965593962810344,3023
341,0.000012973130399842794,3035
342,0.00002399259232912532,3043
343,0.00002684548277587543,3054
344,0.000032758855225055434,3063
345,0.00003204618645466371,3073
346,0.00002635866771901774,3083
347,0.000022378986338691815,3094
348,0.000013172116843915704,3104
349,0.000010569883571169042,3115
350,0.000005657331218204861,3125
351,0.00000456956502308826,3136
352,0.0000026455641743960684,3146
353,0.0000022431030395160687,3157
354,0.0000016821473841160165,3167
355,0.0000015793567164729925,3177
356,0.0000017044356321695654,3187
357,0.0000023711323633216195,3196
358,0.0000026874268420881885,3207
359,0.000005223712969757538,3215
360,0.000005670790612274424,3227
361,0.00001095595268246382,3235
362,0.00001426583318650029,3245
363,0.000021108541997608783,3254
364,0.00002532259017851621,3264
365,0.000029555120605384594,3273
366,0.000027822418306367896,3283
367,0.000021942609990954376,3293
368,0.000018404187907583254,3304
369,0.00001057920714608868,3314
370,0.0000084820209648635,3325
371,0.000004550452894639788,3335
372,0.000003686394441791105,3346
373,0.000002179613186515079,3356
374,0.0000018680132880128847,3367
375,0.0000014596945662921152,3377
376,0.0000014139718877849744,3387
377,0.0000015592379515135313,3397
378,0.0000022073443488423556,3406
379,0.000002835237922028957,3416
380,0.000004427080567320406,3425
381,0.000005827843236780769,3435
382,0.00000904543558557774,3444
383,0.000014108061772280617,3453
384,0.000018099256147137196,3463
385,0.0000218559663458303,3473
386,0.00002600008496893619,3482
387,0.000024872621160278695,3492
388,0.00001995647467702539,3502
389,0.000016818239354571953,3513
390,0.000009755894437130405,3523
391,0.000007823476269608271,3534
392,0.0000041896195252852325,3544
393,0.0000033884721893654113,3555
394,0.000001980384445590355,3565
395,0.0000016873344639521043,3576
396,0.0000012898764438980605,3586
397,0.000001229100401781322,3596
398,0.0000013402224760420928,3606
399,0.000001880260942560637,3615
400,0.000002406742805802483,3625
401,0.0000037428108448883177,3634
402,0.000004909368678558047,3644
403,0.000007553512719620521,3653
404,0.000011574343396536377,3662
405,0.000014519201416180387,3672
406,0.000019282336562492004,3681
407,0.00002167411723333261,3690
408,0.0000197995030603992,3700
409,0.000015143161945325201,3710
410,0.000010064199111079292,3720
411,0.000006274069215166736,3730
412,0.000003868260703589964,3740
413,0.0000024290928648919068,3750
414,0.0000016082509274518276,3760
415,0.0000011813779971288394,3770
416,0.0000010049661510326083,3780
