Iteration,Error,Func Calls
172,2.5884009428198707,1052
173,1.0355771626529897,1057
174,2.62081132469844,1064
175,1.0312111173334138,1069
176,2.6540841480352144,1076
177,1.0273328351148647,1081
178,2.6882190503328487,1088
179,1.0239439619129904,1094
180,1.255794966376104,1100
181,1.6691921203218345,1106
182,2.3536097005848062,1113
183,0.9567091888085527,1118
184,2.3826766332431766,1125
185,0.952274036001064,1130
186,2.412537510678308,1137
187,0.948285970994988,1142
188,2.4431916407830188,1149
189,0.9447466556814675,1154
190,2.4746387141201183,1161
191,0.9416575937319634,1167
192,1.155337084018832,1173
193,1.5361802928413641,1179
194,2.1665230642944384,1186
195,0.8797274036802912,1191
196,2.193304680985223,1198
197,0.875673443959535,1203
198,2.2208165284126546,1210
199,0.872030820439766,1215
200,2.249057991708311,1222
201,0.8688010530814152,1227
202,2.2780288083361007,1234
203,0.8659855154918433,1240
204,1.0629172903250736,1246
205,1.4137695185659,1252
206,1.9943092606915784,1259
207,0.8089413585506999,1264
208,2.0189851641592114,1271
209,0.8052359821703632,1276
210,2.044332698604058,1283
211,0.8019090487901704,1288
212,2.0703513184812006,1295
213,0.7989619484671366,1300
214,2.0970408026411524,1307
215,0.7963959358900695,1313
216,0.9778922668688426,1319
217,1.301114743541678,1325
218,1.835785823646058,1332
219,0.7438522904847241,1337
220,1.8585215078499437,1344
221,0.7404656659022472,1349
222,1.8818749269351525,1356
223,0.7374272210218706,1361
224,1.9058455975358937,1368
225,0.7347382270124716,1373
226,1.9304333349567377,1380
227,0.7323998298424661,1386
228,0.8996701948951981,1392
229,1.1974382887522916,1398
230,1.689864308996337,1405
231,0.6840015961567603,1410
232,1.710812266922247,1417
233,0.6809064342026881,1422
234,1.7323283896557808,1429
235,0.6781316083217934,1434
236,1.754412249564364,1441
237,0.675678280882412,1446
238,1.7770636939965312,1453
239,0.6735474984634969,1459
240,0.8277066316026673,1465
241,1.1020244774182173,1471
242,1.5555428177265151,1478
243,0.6289675975709227,1483
244,1.574843562255613,1490
245,0.6261389355721031,1495
246,1.5946668802260313,1502
247,0.6236049922563515,1507
248,1.6150123939246466,1514
249,0.6213668304292856,1519
250,1.635879978805934,1526
251,0.6194254058170487,1532
252,0.7615007167035306,1538
253,1.0142146908135234,1544
254,1.4318991137809285,1551
255,0.5783625683106223,1556
256,1.4496821184369084,1563
257,0.5757775724839297,1568
258,1.4679457644511438,1575
259,0.5734637262193606,1580
260,1.4866897187887118,1587
261,0.5714220012188428,1592
262,1.5059138814961281,1599
263,0.5696532701654179,1605
264,0.7005916828037644,1611
265,0.9334028184172294,1617
266,1.3180842892228042,1624
267,0.531829999327259,1629
268,1.3344688550812298,1636
269,0.5294677839019845,1641
270,1.3512954957245435,1648
271,0.5273550334424176,1653
272,1.3685639180726878,1660
273,0.5254926362923626,1665
274,1.3862740436322585,1672
275,0.5238813892357559,1678
276,0.6445556452621294,1684
277,0.8590310709398733,1690
278,1.213316933196753,1697
279,0.48904208496835483,1702
280,1.228412987750089,1709
281,0.48688354662527283,1714
282,1.2439156458405827,1721
283,0.48495452251968046,1726
284,1.259824650089714,1733
285,0.4832558247289891,1738
286,1.2761399406747653,1745
287,0.4817881806728085,1751
288,0.5930026491413138,1757
289,0.7905861272808714,1763
290,1.11687776462778,1770
291,0.4496974115018236,1775
292,1.1307865979431924,1782
293,0.4477250778360091,1787
294,1.1450694103863222,1794
295,0.4459639029333576,1799
296,1.1597259764497234,1806
297,0.4444146290977666,1811
298,1.174756252500766,1818
299,0.44307792036162286,1824
300,0.5455739526547291,1830
301,0.7275955887769696,1836
302,1.0281046917689016,1843
303,0.41351883182189403,1848
304,1.0409196348596699,1855
305,0.4117167226445785,1860
306,1.0540785509714778,1867
307,0.41010888447561916,1872
308,1.0675812430217961,1879
309,0.4086959957896257,1885
310,0.5002253989178777,1891
311,0.6637598043917232,1897
312,0.9348979132894627,1904
313,0.38207606322902926,1909
314,0.9463882646495682,1916
315,0.38025151133747187,1921
316,0.9581953145928509,1928
317,0.37860501173286,1933
318,0.970318739568604,1940
319,0.37713724576115504,1945
320,0.9827583678198494,1952
321,0.3758488335092739,1958
322,0.46020543230336663,1964
323,0.6108631848001841,1970
324,0.8605803740320639,1977
325,0.3513292024215368,1982
326,0.871167489172033,1989
327,0.3496611312519139,1994
328,0.8820458851525671,2001
329,0.3481568753955675,2006
330,0.8932152729869804,2013
331,0.3468170582154047,2018
332,0.9046755034575594,2025
333,0.3456422463918665,2031
334,0.42338798390961213,2037
335,0.5621827586229158,2043
336,0.7921711235411736,2050
337,0.3230571882551747,2055
338,0.8019259740956336,2062
339,0.3215322365549065,2067
340,0.8119487282247665,2074
341,0.320158001384204,2079
342,0.8222391280518585,2086
343,0.3189350530210297,2091
344,0.8327970443962789,2098
345,0.31786390929879493,2104
346,0.38951671673866917,2110
347,0.5173824087532156,2116
348,0.7292004009131946,2123
349,0.2970607741208752,2128
350,0.7381883844307341,2135
351,0.29566671706855036,2140
352,0.7474227708901734,2147
353,0.294411324972535,2152
354,0.7569033304023773,2159
355,0.2932951195128305,2164
356,0.7666299515764928,2171
357,0.2923185738490971,2177
358,0.35835581659077603,2183
359,0.4761528184073694,2189
360,0.6712357993485442,2196
361,0.2731567579482331,2201
362,0.6795171768710354,2208
363,0.27188241082882336,2213
364,0.6880251826519539,2220
365,0.2707356405946544,2225
366,0.6967596119673632,2232
367,0.2697169244380404,2237
368,0.7057203691997114,2244
369,0.26882669466430226,2250
370,0.3296883485704469,2256
371,0.4382093338000047,2262
372,0.617879295528718,2269
373,0.25117668992863473,2274
374,0.6255095948372592,2281
375,0.2500118199480726,2286
376,0.6333483350883656,2293
377,0.24896432526571846,2298
378,0.6413953341717723,2305
379,0.24803464235126865,2310
380,0.6496505104361397,2317
381,0.24722316615124534,2323
382,0.303314745237709,2329
383,0.40328999730255355,2335
384,0.5687645152602943,2342
385,0.2309656843437628,2347
386,0.5757949024799731,2354
387,0.2299009298969427,2359
388,0.5830170032408913,2366
389,0.22894416478293686,2371
390,0.5904306557431866,2378
391,0.22809578819729284,2383
392,0.5980357906813407,2390
393,0.22735616092653801,2396
394,0.2790514158577836,2402
395,0.3711537374851837,2408
396,0.52355421659499,2415
397,0.21238132711140384,2420
398,0.5300318386390312,2427
399,0.21140812387567248,2432
400,0.5366857895213469,2439
401,0.21053427443014672,2444
402,0.5435159256720451,2451
403,0.20976014385473687,2456
404,0.5505221886811442,2463
405,0.2090860617030547,2469
406,0.2567294670470114,2475
407,0.34157870352612774,2481
408,0.4819379731271166,2488
409,0.1952926713363754,2493
410,0.487906273268452,2500
411,0.19440318461482506,2505
412,0.4940367524405377,2512
413,0.19360510657580177,2517
414,0.500329283424925,2524
415,0.19289877107636638,2529
416,0.5067838174100676,2536
417,0.1922844791155914,2542
418,0.23619352588885506,2548
419,0.31436073246901297,2554
420,0.44363004154178987,2561
421,0.17957931377500505,2566
422,0.44912905021952176,2573
423,0.17876637656259414,2578
424,0.45477722387002756,2585
425,0.17803753816690532,2590
426,0.4605744499318353,2597
427,0.177393103871267,2602
428,0.4665206880317999,2609
429,0.176833348570778,2615
430,0.21730065731261072,2621
431,0.28931193873316136,2627
432,0.40836739876414113,2634
433,0.1651305456945623,2639
434,0.4134340015670207,2646
435,0.1643876019845124,2651
436,0.4186377998503234,2658
437,0.16372203168556895,2663
438,0.4239786941815374,2670
439,0.16313411393326993,2675
440,0.42945665158974416,2682
441,0.16262409976070338,2688
442,0.19991936818103517,2694
443,0.26625941612106707,2700
444,0.37590793521366794,2707
445,0.15184457213291838,2712
446,0.3805761198312195,2719
447,0.1511656250212325,2724
448,0.3853704911411874,2731
449,0.15055786365239152,2736
450,0.390290961461928,2743
451,0.15002154323563086,2748
452,0.3953375043007331,2755
453,0.1495568929930801,2761
454,0.18392869114168817,2767
455,0.24504404335043214,2773
456,0.3460287917505553,2780
457,0.13962779404791428,2785
458,0.35032987554173484,2792
459,0.13900735823112162,2797
460,0.35474702081445336,2804
461,0.13845241523802018,2809
462,0.3592801503964255,2816
463,0.13796319838565324,2821
464,0.36392924344895666,2828
465,0.13753991696144788,2834
466,0.16921734185230966,2840
467,0.2255193848531266,2846
468,0.3185248288850425,2853
469,0.12839414828953521,2858
470,0.32248766858426614,2865
471,0.1278272065847861,2870
472,0.3265572571976943,2877
473,0.12732051998148922,2882
474,0.33073352694371344,2889
475,0.1268743017669172,2894
476,0.3350164619039097,2901
477,0.12648874301006915,2907
478,0.15568294370033942,2913
479,0.20755067923791015,2919
480,0.293207217725333,2926
481,0.11806450073581087,2931
482,0.2968584026883677,2938
483,0.1175464642838255,2943
484,0.30060777140360473,2950
485,0.11708386401729771,2955
486,0.30445526447364607,2962
487,0.11667689489884651,2967
488,0.3084008702473456,2974
489,0.11632573134882437,2980
490,0.14323131461282104,2986
491,0.19101390842898505,2992
492,0.269902142988033,2999
493,0.10856608831016047,3004
494,0.27326617326815095,3011
495,0.10809276015008526,3016
496,0.2767205095446659,3023
497,0.1076704345837648,3028
498,0.2802650998981802,3035
499,0.10729928981024663,3041
