Iteration,Error,Func Calls
95,0.0060139746908287614,764
96,0.0027162398541817844,774
97,0.00098525878682268,784
98,0.0006823848552174088,795
99,0.00016048091344767745,805
100,0.00013521799092009758,816
101,0.0001102341928325862,826
102,0.00015874083213746355,835
103,0.00027200827605806455,844
104,0.000657740394913888,852
105,0.0009852641756453644,862
106,0.002417247814609247,870
107,0.0030246975801725114,881
108,0.004468058402935316,890
109,0.004132424031544298,899
110,0.0036931393786677315,911
111,0.002269710165658632,922
112,0.0012894617821021157,933
113,0.0007233583020559252,944
114,0.00040825998256914325,955
115,0.00023605197818371153,966
116,0.00014584482255460606,977
117,0.00010363502825765619,988
118,0.00009332181910894698,998
119,0.00010569213410960103,1009
120,0.00018006805688723846,1018
121,0.00033342096049288506,1027
122,0.0006404695100385574,1036
123,0.0009673545319617397,1046
124,0.001712550618637555,1055
125,0.0037156111888794717,1063
126,0.003941499884796173,1075
127,0.0034148623694147313,1085
128,0.0016828286799957448,1095
129,0.0011440582490538438,1106
130,0.0006726799038403412,1117
131,0.00038082152622463314,1128
132,0.00021759152639449762,1139
133,0.0001300101966784996,1150
134,0.00008657609514195346,1161
135,0.00006772595664903066,1171
136,0.00007433988484133651,1182
137,0.00011846246843660395,1191
138,0.0002778316528155562,1199
139,0.0004055072540957603,1209
140,0.0008860294290320994,1217
141,0.0018104521733806537,1225
142,0.002845959287889957,1233
143,0.0026100201916791285,1244
144,0.0011933272710894984,1254
145,0.0008125578330764656,1265
146,0.00047833425001904916,1276
147,0.0002713637314428081,1287
148,0.00015600155067197548,1298
149,0.00009475684041311555,1309
150,0.00006522616889379,1320
151,0.00005513832535211546,1330
152,0.00006154237037876967,1341
153,0.0001016952404018725,1350
154,0.0001784683676252833,1359
155,0.0004221027060432784,1367
156,0.0007874397792408447,1376
157,0.0014485811944586215,1385
158,0.002001817941843117,1395
159,0.00227528055408048,1405
160,0.001737972951225206,1415
161,0.0007447864936236903,1425
162,0.0005083851774231007,1436
163,0.00009481151746509723,1446
164,0.00007258713998393083,1457
165,0.0000363906766870222,1467
166,0.00003577568327245504,1477
167,0.00007205794088110682,1485
168,0.00010096959316883488,1495
169,0.00029861688639728416,1502
170,0.0005071096292133594,1511
171,0.0013379737938419652,1518
172,0.0015384304197131617,1528
173,0.0008659563986823342,1537
174,0.0006435363466532954,1548
175,0.0001480594676613546,1558
176,0.00010738768258946326,1569
177,0.000033314991730807156,1579
178,0.000027301187166438877,1589
179,0.00003383684162383015,1598
180,0.00006798273016611953,1606
181,0.00020829782026992517,1613
182,0.0002961334037063441,1623
183,0.0008009913979309219,1630
184,0.001099133757490804,1639
185,0.0008005656920139034,1648
186,0.00040834075256388045,1658
187,0.00014728931066469042,1668
188,0.00005766368534461219,1678
189,0.00002609360821495472,1688
190,0.000017950320363448276,1698
191,0.00002173958127054135,1707
192,0.00003361752601684984,1716
193,0.00009049223613973792,1723
194,0.00024635218098066045,1730
195,0.0006399044515919664,1737
196,0.0008039141467577891,1746
197,0.0006190426723746315,1756
198,0.00044323370075543,1767
199,0.0000906313057783047,1777
200,0.00007840204051956413,1789
201,0.00004585682506867515,1800
202,0.000027821920114708715,1811
203,0.00001525530311656583,1821
204,0.00001541457508613142,1833
205,0.00003108552760941504,1841
206,0.00004441953353070955,1851
207,0.00009712428159090688,1859
208,0.00020548637877042022,1867
209,0.0005395296780293097,1874
210,0.0006937055983142006,1883
211,0.0005497785565993226,1893
212,0.00024449020098358534,1903
213,0.00016668244838351378,1914
214,0.00009828273812401122,1925
215,0.000055973811500246315,1936
216,0.00003253753725231317,1947
217,0.000012974423503161949,1957
218,0.000012882210584433342,1969
219,0.000024073508130979335,1977
220,0.0000330099506661258,1987
221,0.00008745637891535528,1994
222,0.0003329845622766956,2000
223,0.0005187430228387695,2009
224,0.0005640174489279843,2018
225,0.00037024582608137003,2028
226,0.00014215568423522762,2038
227,0.00005363782866520349,2048
228,0.000021893801460391165,2058
229,0.00001197095732111106,2068
230,0.000010215468780430272,2078
231,0.000013811620485137141,2087
232,0.00003007128428862418,2095
233,0.000052162500732479806,2104
234,0.00016660741784614694,2111
235,0.00020742752557422164,2122
236,0.0003899910663023354,2130
237,0.0004077491687016204,2139
238,0.00025798741359444157,2149
239,0.00017760713939841917,2160
240,0.00003274129063760878,2170
241,0.000028543814867338466,2182
242,0.000008638302644593459,2192
243,0.000008085859146427325,2203
244,0.000009838766590893743,2212
245,0.000020672014639902356,2220
246,0.00004831241488286797,2228
247,0.00006846891337620244,2238
248,0.0001822841260188567,2245
249,0.0003015940911725772,2253
250,0.00022909600191894165,2262
251,0.00011862230130591834,2272
252,0.000042804971029906594,2282
253,0.000016736949835525225,2292
254,0.000007535745347108753,2302
255,0.000005142041894772414,2312
256,0.000006196204702230154,2321
257,0.000009570738767185137,2330
258,0.00002570017879625918,2337
259,0.00006927001565822448,2344
260,0.00017164003162709485,2351
261,0.00019465321867206741,2360
262,0.0000720284273199311,2369
263,0.00005378392998569449,2380
264,0.000012782005367608131,2390
265,0.000006223365294831145,2400
266,0.0000037823448607586517,2410
267,0.000004256926407087499,2419
268,0.000006453983671901302,2428
269,0.00001638594836927942,2435
270,0.0000885718867684833,2440
271,0.00010434366851402349,2451
272,0.0001283836549728784,2458
273,0.00010556287438399913,2469
274,0.00003351261044903347,2479
275,0.00002341547582928944,2490
276,0.000005264242058127274,2500
277,0.000004297775444461968,2511
278,0.000003173152637528935,2521
279,0.000004451255498608897,2530
280,0.0000075759162710975935,2539
281,0.000012780599754963998,2548
282,0.00003639196971190279,2555
283,0.00007636344548114046,2563
284,0.00013324407329378467,2571
285,0.0001244361767327821,2581
286,0.00006808903032458933,2591
287,0.00002464478242226431,2601
288,0.00000948484014333815,2611
289,0.000003966046151853064,2621
290,0.0000023355246902978637,2631
291,0.0000025281397884695005,2640
292,0.0000037825768718354676,2649
293,0.000009126513772031158,2656
294,0.000053699992272305225,2660
295,0.00007951672404566749,2667
296,0.000031495141037665524,2676
297,0.000015460045596062842,2686
298,0.000005708751521277864,2696
299,0.0000025358826300388526,2706
300,0.0000016531308250969366,2716
301,0.0000019358060609455934,2725
302,0.0000029686950869069294,2734
303,0.00000782452512899881,2741
304,0.000031202811788213044,2747
305,0.000042354035905251904,2757
306,0.00005835927990150939,2765
307,0.000027914363348396317,2774
308,0.000013532168306896667,2784
309,0.0000049233660173663435,2794
310,0.0000020233878359515945,2804
311,0.000001097949149564632,2814
312,0.000001103153030789509,2823
313,0.0000016071479491116656,2832
314,0.000005408844689654417,2838
315,0.000017519220843501892,2844
316,0.000035631502226538594,2850
317,0.000017137383278171593,2859
318,0.000008313812056526564,2869
319,0.000003046019941973283,2879
320,0.000001299726135411905,2889
