Iteration,Error,Func Calls
0,2,2
1,8.158431221748458,8
2,3.8589528320517243,14
3,2.1570013978322216,19
4,3.383682737066578,25
5,2.0743826847147653,30
6,3.4303266856469548,36
7,2.2013549503314875,42
8,1.664984967778161,47
9,2.6476101923984667,53
10,1.9489336970325282,59
11,1.5742008062969826,64
12,2.605030181040739,70
13,2.030449590716036,76
14,1.6873168727537085,81
15,3.357778656356555,87
16,2.7618719917453207,93
17,2.3291314763333437,99
18,2.03124650016666,105
19,1.8130973233471739,111
20,1.6590471796910309,117
21,1.5449826594400475,123
22,1.4631183488773996,129
23,1.4028000298074164,134
24,2.9862250693705485,140
25,2.950371648451236,146
26,2.96395315865002,152
27,3.0281326554312034,158
28,3.141505297959252,164
29,3.3181720967449166,170
30,3.554862269716582,176
31,3.88322110487547,183
32,0.934573506689875,186
33,4.524002654432743,193
34,1.0366817362205878,198
35,2.4418939348503796,205
36,0.8773214497900884,209
37,3.27077462926833,216
38,0.9892324020115028,221
39,2.5516911668522164,228
40,0.912273037770533,233
41,2.21203351431769,240
42,0.8769746303096304,245
43,2.1086187397362917,252
44,0.8711936960323345,257
45,2.1950365082648844,264
46,0.8985328561069162,270
47,1.1267191285220879,276
48,1.5575125903164093,283
49,0.7858510060564515,288
50,1.803923302844549,295
51,0.8352050749174081,300
52,2.269429861321017,307
53,0.9531836898944507,313
54,1.3306681000628362,320
55,0.7486220739073076,325
56,1.8238315182066673,332
57,0.8688733195915712,338
58,1.2109702511405551,345
59,0.7244521105242916,350
60,1.8102622389540013,357
61,0.8877814903189641,363
62,1.303326013734553,370
63,0.7505417433190503,376
64,1.0107796392775552,382
65,1.6054043335558608,389
66,0.8536702155713475,395
67,1.2845348249452353,402
68,0.7564318141642299,408
69,1.0745844710680839,415
70,0.6950129726264694,420
71,1.9863707862710613,427
72,1.030064731616174,434
73,0.6812158868658293,439
74,1.963819638734557,446
75,1.0354350542425366,453
76,0.6869850663250415,459
77,0.9816208818490513,466
78,0.669723834296274,472
79,0.9509311970411479,479
80,0.6599119996115529,485
81,0.9398725741433145,492
82,0.6568106954078718,498
83,0.9473317639123305,505
84,0.6606436403759803,511
85,0.9742935928784286,518
86,0.6725939826504534,524
87,1.023864706826674,531
88,0.6949778761684944,537
89,1.101586095541752,544
90,0.7316007086679168,550
91,1.216071120032772,557
92,0.7883215685152566,563
93,1.380082747263078,570
94,0.8738763006798668,577
95,0.6367855013224233,583
96,0.9865760751123934,590
97,0.6890670277510584,596
98,1.1499163928954033,603
99,0.771176822893592,609
100,1.384806921400992,616
101,0.8976903976269993,623
102,0.6548612498410477,629
103,1.09320237770594,636
104,0.756393693450804,642
105,1.3897687836008916,649
106,0.9234958094363719,656
107,0.6723172262485068,662
108,1.1739091377653161,669
109,0.8096407304451566,676
110,0.6186797863546061,682
111,1.0403247545063674,689
112,0.7449665272080113,696
113,0.587033055234157,702
114,0.9583492939145375,709
115,0.7031916506824304,715
116,1.3147619901453182,722
117,0.9159193090434518,729
118,0.6854894643344379,735
119,1.2898019385728876,742
120,0.9142039674682368,749
121,0.6878634495663991,755
122,1.3100563469627562,762
123,0.9337521605677297,769
124,0.705693846626012,776
125,0.5724901342351312,782
126,0.9857456438918261,789
127,0.7416593327993665,796
128,0.5958767434407125,802
129,1.0816380971267574,809
130,0.810884564169764,816
131,0.639897233380367,822
132,1.2299451884508312,829
133,0.9144694681450551,836
134,0.7107775239439357,843
135,0.5822604400956118,849
136,1.0742667896850404,856
137,0.8211966509363331,863
138,0.6562044685217939,870
139,0.5512007192164817,876
140,0.9946056357309745,883
141,0.7762808536059493,890
142,0.6316555013956132,897
143,0.537935588011679,903
144,0.9710772659534528,910
145,0.7683240030871579,917
146,0.6310087839987243,924
147,0.5396708696393828,930
148,0.9976419447277355,937
149,0.7954218374995506,944
150,0.6547247352983042,951
151,0.5580549200643626,957
152,1.079257637477118,964
153,0.8638165524790655,971
154,0.7094266704868863,978
155,0.5994077331470844,985
156,0.5236562635588367,991
157,0.9903632084720654,998
158,0.8103960969990951,1005
159,0.6772117857982171,1012
160,0.5815665196211596,1019
161,0.5135464499478056,1025
162,0.9754563452786832,1032
163,0.8083047635130507,1039
164,0.6835125014167148,1046
165,0.590476849794279,1053
166,0.5229276909334313,1059
167,1.034595917467636,1066
168,0.8660824713557355,1073
169,0.7349592483115654,1080
170,0.6352845753329993,1087
171,0.5595903654944908,1094
172,0.5033838159282742,1100
173,0.9920753521409807,1107
174,0.8450366385949898,1114
175,0.7281215817809633,1121
176,0.6370423561832254,1128
177,0.5659674669353654,1135
178,0.5115550991839904,1141
179,1.0468941115067645,1148
180,0.9026131312873514,1155
181,0.7848377392417314,1162
182,0.6904476262140813,1169
183,0.6143509155997814,1176
184,0.5540169535350151,1183
185,0.5061072322023998,1189
186,1.0526722980796537,1196
187,0.9219115024846551,1203
188,0.8141567790110887,1210
189,0.7243522264075849,1217
190,0.6506483037303767,1224
191,0.5897588184696758,1231
192,0.5401305337967808,1238
193,0.49953164804291067,1245
194,0.4666951428189138,1251
195,0.9470667837729921,1258
196,0.8503695786227633,1265
197,0.7675819604100484,1272
198,0.6976760477214552,1279
199,0.638086865194503,1286
200,0.5878880747391855,1293
201,0.5453100072976532,1300
202,0.5095555581174126,1307
203,0.47937084204006053,1313
204,1.0246558063905218,1320
205,0.9356848330421762,1327
206,0.8584965611819275,1334
207,0.7905918921656829,1341
208,0.7315915019203474,1348
209,0.6797469345908802,1355
210,0.6346663190681993,1362
211,0.5951020145283216,1369
212,0.5606864135095856,1376
213,0.5305132256930087,1383
214,0.5042556204645905,1390
215,0.4812460063910996,1397
216,0.46120472876984664,1404
217,0.44363573912841564,1410
218,0.9388465357100809,1417
219,0.8839237983399038,1424
220,0.8348766629594495,1431
221,0.7904859152434281,1438
222,0.7507576526937814,1445
223,0.7147804089604484,1452
224,0.6825211864484888,1459
225,0.6532911165178871,1466
226,0.6270384883539284,1473
227,0.6032376887784563,1480
228,0.5818304119097065,1487
229,0.5624124176917407,1494
230,0.5449258298838424,1501
231,0.5290578224390633,1508
232,0.5147547997073106,1515
233,0.5017736176234642,1522
234,0.49006682947289026,1529
235,0.4794449914508825,1536
236,0.4698674529106538,1543
237,0.46118657309745015,1550
238,0.4533684224695843,1557
239,0.44629822287308035,1564
240,0.43994829948109265,1571
241,0.43422998083224834,1578
242,0.4291212059821863,1585
243,0.4245543016187085,1592
244,0.42051214346703275,1599
245,0.41694421499439616,1605
246,0.9216332919440517,1612
247,0.9141242890435597,1619
248,0.9082799945616766,1626
249,0.9039815184126412,1633
250,0.9012551216142349,1640
251,0.9000427759993047,1647
252,0.9003510577221775,1654
253,0.9021794645914066,1661
254,0.9055153914800156,1668
255,0.9104150613929272,1675
256,0.9168460693635792,1682
257,0.9249230068501989,1689
258,0.9345919028917062,1696
259,0.9460298846692092,1703
260,0.9591583734164052,1710
261,0.9742239795057619,1717
262,0.9911189565946824,1724
263,1.0101695806650446,1731
264,1.0312324783060556,1738
265,1.0547277036587346,1745
266,1.0804673335177353,1752
267,1.108984244626747,1759
268,1.1400337673731922,1766
269,1.1742869842237502,1773
270,1.2114258530171618,1780
271,1.2522933387700073,1787
272,1.2964753258743478,1794
273,1.3450313426196132,1801
274,1.3974200765720766,1808
275,1.4549770681814254,1815
276,1.5169908982273097,1822
277,1.5851525878783765,1829
278,1.6585210696797719,1836
279,1.7392497029538674,1844
280,0.27626584249289665,1847
281,1.6159165795931614,1855
282,0.2702922801316438,1859
283,1.1077808818795476,1866
284,1.2072485469676266,1874
285,0.26163597750114753,1877
286,1.782506581780787,1885
287,0.26747117177460034,1890
288,0.8164528406940451,1897
289,0.914986520140097,1904
290,1.0282594424343425,1912
291,0.2515874010394853,1916
292,1.0774075546193356,1924
293,0.250168745369346,1928
294,1.248721710043831,1936
295,0.2530373012009874,1941
296,0.7717593126488269,1948
297,0.8910938744969444,1956
298,0.24285003451622042,1960
299,1.245557593106555,1968
300,0.25410719734561166,1973
301,0.9144323271781738,1981
302,0.2404381053268018,1986
303,0.6994611219989902,1993
304,0.8234993126471231,2001
305,0.23528635800634437,2005
306,1.298797392091732,2013
307,0.2548797103482233,2019
308,0.49986197788787035,2026
309,0.5880435583731478,2033
310,0.6984359970341752,2041
311,0.22763437060013142,2045
312,1.2085456887931807,2053
313,0.2509172566833264,2059
314,0.5079377808902341,2066
315,0.6071816780123006,2073
316,0.7330637536883604,2081
317,0.22573240567523303,2086
318,0.6807195357264693,2094
319,0.22242124679764758,2099
320,0.6501929163164166,2107
321,0.21999330856932336,2112
322,0.6376670731990082,2120
323,0.21833015523939778,2125
324,0.6413502604459452,2133
325,0.21743836412029252,2138
326,0.6610519802382482,2146
327,0.21744160118732717,2151
328,0.6980182703158903,2159
329,0.21860116591905987,2164
330,0.7549646762470812,2172
331,0.22136619806683988,2177
332,0.8362911096319215,2185
333,0.2264602835774671,2191
334,0.4513742534515051,2198
335,0.55911095475603,2206
336,0.20853624810493596,2211
337,0.6499707186695174,2219
338,0.21324326142451047,2224
339,0.7765358126671432,2232
340,0.22201177741223038,2238
341,0.45126735736964096,2245
342,0.565888339210231,2253
343,0.2058973638276157,2258
344,0.6881662355871623,2266
345,0.2136062356551335,2272
346,0.41317178440250757,2279
347,0.5186693909289661,2287
348,0.20152684595930775,2292
349,0.6586777621751443,2300
350,0.21094359953323646,2306
351,0.4135033020611744,2313
352,0.5230155383419252,2321
353,0.1998630156346087,2326
354,0.6795525055082796,2334
355,0.21120653171234896,2340
356,0.4319259522135414,2347
357,0.5531080984501257,2355
358,0.20088342266901282,2360
359,0.7540225212287239,2368
360,0.2184444099028412,2374
361,0.49358794013470364,2382
362,0.19507406769007304,2387
363,0.6864328287125089,2395
364,0.21136512327984724,2401
365,0.46335331983024497,2409
366,0.19142568794700224,2414
367,0.6584869706744361,2422
368,0.20810425820034825,2428
369,0.4561101088006624,2436
370,0.18948235291666077,2441
371,0.6644564770617896,2449
372,0.20830035640329522,2455
373,0.47023330952925346,2463
374,0.18932230806184763,2468
375,0.704782569601719,2476
376,0.21256716307089638,2482
377,0.5081327035649162,2490
378,0.19157225968711075,2496
379,0.37775303967164053,2503
380,0.49510839339429225,2511
381,0.1895418254069234,2517
382,0.36995085662314864,2524
383,0.4856538107375696,2532
384,0.18842128680357412,2538
385,0.3694029396916146,2545
386,0.4861264326227638,2553
387,0.18766993161831422,2559
388,0.37069032242689653,2566
389,0.489848633415649,2574
390,0.18783066703407827,2580
391,0.3791955216936101,2587
392,0.5035364394515853,2595
393,0.18845078601186072,2601
394,0.3898887485389722,2608
395,0.5210814334454468,2616
396,0.19024803397214038,2622
397,0.4091028084885664,2630
398,0.17854443739586676,2635
399,0.6705797604296386,2643
400,0.20814789837129663,2649
401,0.5307571961152328,2657
402,0.19040733242059668,2663
403,0.42690915626987036,2671
404,0.1787119542208751,2677
405,0.35015428106011065,2684
406,0.46884227237002063,2692
407,0.18241273976340375,2698
408,0.3831245640553924,2706
409,0.17324059573379552,2711
410,0.6493176297493577,2719
411,0.20457239264973412,2726
412,0.2443462530338432,2733
413,0.30999073230393526,2740
414,0.4123898444114994,2748
415,0.17490346905235707,2754
416,0.3484860032775565,2761
417,0.4723234284743403,2769
418,0.18150037493478421,2775
419,0.40178250704434554,2783
420,0.17306831641591755,2789
421,0.3464324230730058,2796
422,0.4713361935589954,2804
423,0.18046881603449283,2810
424,0.40438100887326717,2818
425,0.17231239462055445,2824
426,0.3515548728757847,2831
427,0.4817788240324492,2839
428,0.1815451931210835,2845
429,0.4215884520438704,2853
430,0.1737275537556526,2859
431,0.37269046141078754,2867
432,0.16771268456007657,2873
433,0.3329254678300315,2880
434,0.45640577305063845,2888
435,0.17718013142467057,2894
436,0.4057351941086804,2902
437,0.17055963566109425,2908
438,0.3642467672078756,2916
439,0.1653578949289079,2922
440,0.3301814082385779,2929
441,0.4556525068660369,2937
442,0.1765990656295117,2943
443,0.41544648949983287,2951
444,0.1709941767636459,2957
445,0.3816398903674987,2965
446,0.16640576517554043,2971
447,0.35317353727783035,2979
448,0.16261644888669596,2985
449,0.32917623442387345,2992
450,0.4578749369898156,3000
451,0.1757330867797121,3006
452,0.42552273591486955,3014
453,0.17099676339685216,3020
454,0.3982056918500668,3028
455,0.1670497698007973,3034
456,0.37513555568685364,3042
457,0.16373789407148376,3048
458,0.3556696984509963,3056
459,0.16094069673254835,3062
460,0.3392833746389363,3070
461,0.15856421728542536,3076
462,0.3255481281597794,3084
463,0.15653528093706046,3090
464,0.3141148794337356,3097
465,0.44119057944343704,3105
466,0.1722364418499792,3111
467,0.42945152410688214,3119
468,0.17026983660328426,3125
469,0.4202688142368676,3133
470,0.16868743760525315,3139
471,0.4134533637672618,3147
472,0.16745779659719878,3153
473,0.40886557391637574,3161
474,0.16656022868544065,3167
475,0.4064109705627835,3175
476,0.1659838427475513,3181
477,0.4060371313842036,3189
478,0.16572697931280597,3195
479,0.40773178186471626,3203
480,0.16579702579601058,3209
481,0.41152198568670106,3217
482,0.16621059281486728,3223
483,0.41747439812416626,3231
484,0.16699404827088207,3237
485,0.4256965933046188,3245
486,0.16818441779754947,3251
487,0.4363395200663645,3259
488,0.16983067099982518,3265
489,0.4496011891047971,3273
490,0.17199542262157425,3280
491,0.21313019533102856,3287
492,0.28619325503392024,3294
493,0.40757878354676375,3302
494,0.16465605697090946,3308
495,0.4246834115937274,3316
496,0.16740974213864462,3322
497,0.44490985483066087,3330
498,0.1708454213492103,3337
499,0.21319748757650006,3344
